City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
279,Labuhan,ID,2021-01-13 17:26:19,-6.8844,112.2051,78.78,83,100,9.37
280,Zomba,MW,2021-01-13 17:21:26,-15.386,35.3188,68.86,89,99,2.28
281,Nouakchott,MR,2021-01-13 17:21:38,18.0858,-15.9785,82.4,13,77,16.11
282,Dmitriyevka,RU,2021-01-13 17:26:19,54.75,55.3333,-11.2,77,40,4.47
283,Kushima,JP,2021-01-13 17:26:19,31.4583,131.2333,44.67,76,0,4.0
284,Tomigusuku,JP,2021-01-13 17:26:19,26.185,127.675,59.0,58,75,5.75
285,Arman,RU,2021-01-13 17:26:19,59.7,150.1667,-8.25,83,92,5.95
286,Vestmannaeyjar,IS,2021-01-13 17:26:19,63.4427,-20.2734,42.8,93,90,11.5
287,Kieta,PG,2021-01-13 17:26:19,-6.2167,155.6333,79.86,75,81,3.51
288,Mahajanga,MG,2021-01-13 17:26:20,-15.7167,46.3167,84.2,74,40,9.22
289,Nyagan,RU,2021-01-13 17:26:20,62.1406,65.3936,-6.56,85,0,4.63
290,Katsuura,JP,2021-01-13 17:26:20,35.1333,140.3,41.0,65,20,6.91
291,Lichuan,CN,2021-01-13 17:26:20,30.3,108.85,33.48,86,5,2.39
292,Myitkyina,MM,2021-01-13 17:26:20,25.3833,97.4,59.36,71,16,2.77
293,Sechura,PE,2021-01-13 17:26:20,-5.5569,-80.8222,82.02,51,66,10.45
294,Ojinaga,MX,2021-01-13 17:26:20,29.5667,-104.4167,48.99,42,1,3.22
295,Salalah,OM,2021-01-13 17:26:20,17.0151,54.0924,77.0,22,0,9.22
296,Taoudenni,ML,2021-01-13 17:26:20,22.6783,-3.9836,74.35,18,51,14.54
297,Saldanha,ZA,2021-01-13 17:26:20,-33.0117,17.9442,87.8,40,13,14.97
298,Aykhal,RU,2021-01-13 17:26:20,66.0,111.5,-32.78,81,100,9.19
299,Campos,BR,2021-01-13 17:23:03,-21.75,-41.3,87.8,51,0,20.71
300,Sawakin,SD,2021-01-13 17:26:20,19.1059,37.3321,78.24,73,27,10.29
301,Husavik,IS,2021-01-13 17:26:20,66.0449,-17.3389,42.8,56,75,18.41
302,Fare,PF,2021-01-13 17:26:20,-16.7,-151.0167,81.16,75,62,17.76
303,Redlands,US,2021-01-13 17:22:13,34.0556,-117.1825,61.0,23,40,2.46
304,Tombouctou,ML,2021-01-13 17:26:21,20.0,-3.0,81.05,14,7,9.64
305,Mayumba,GA,2021-01-13 17:26:21,-3.432,10.6554,74.5,92,100,11.97
306,Kismayo,SO,2021-01-13 17:26:21,-0.3582,42.5454,77.88,78,15,17.83
307,Myingyan,MM,2021-01-13 17:26:21,21.4667,95.3833,69.37,65,47,3.98
308,Grasse,FR,2021-01-13 17:26:21,43.6667,6.9167,48.2,81,0,2.3
309,Santa Clara,CU,2021-01-13 17:26:21,22.4,-79.9667,78.8,73,75,10.36
310,Mount Gambier,AU,2021-01-13 17:26:21,-37.8333,140.7667,48.2,93,75,4.61
311,Henties Bay,NA,2021-01-13 17:26:21,-22.116,14.2845,71.01,81,63,7.14
312,Axim,GH,2021-01-13 17:26:21,4.8699,-2.2405,82.15,73,58,9.64
313,Clifton,US,2021-01-13 17:21:57,40.8584,-74.1638,43.0,56,90,8.05
314,Usinsk,RU,2021-01-13 17:26:21,65.9939,57.5281,-15.23,88,32,9.13
315,Yerbogachen,RU,2021-01-13 17:26:21,61.2767,108.0108,-20.85,86,100,10.11
316,Vestmanna,FO,2021-01-13 17:26:22,62.1564,-7.1664,39.2,81,75,17.27
317,Lazaro Cardenas,MX,2021-01-13 17:26:22,17.9583,-102.2,85.5,37,27,2.42
318,Naze,JP,2021-01-13 17:26:22,28.3667,129.4833,52.23,64,10,4.09
319,Kasongo-Lunda,CD,2021-01-13 17:26:22,-6.4667,16.8167,78.91,67,18,3.87
320,Cabedelo,BR,2021-01-13 17:26:22,-6.9811,-34.8339,84.2,70,75,9.22
321,Elista,RU,2021-01-13 17:26:22,46.3078,44.2558,32.0,100,90,8.95
322,Gornopravdinsk,RU,2021-01-13 17:26:22,60.05,69.9,-18.8,88,59,6.04
323,Beringovskiy,RU,2021-01-13 17:26:22,63.05,179.3167,-13.47,88,100,9.95
324,Qaqortoq,GL,2021-01-13 17:26:22,60.7167,-46.0333,32.0,86,75,3.44
325,Sistranda,NO,2021-01-13 17:26:22,63.7256,8.834,21.2,73,20,12.66
326,Buenos Aires,AR,2021-01-13 17:26:13,-34.6132,-58.3772,81.0,35,0,12.66
327,Vardo,NO,2021-01-13 17:26:22,70.3705,31.1107,5.0,72,40,27.29
328,Dolores,AR,2021-01-13 17:26:22,-36.3132,-57.6792,85.59,16,0,4.47
329,Gimli,CA,2021-01-13 17:26:22,50.6336,-96.9907,14.0,85,40,6.91
330,Garissa,KE,2021-01-13 17:26:22,-0.4536,39.6401,86.65,32,8,6.76
331,Tsybli,UA,2021-01-13 17:26:23,49.9948,31.5628,26.6,80,90,6.71
332,Portland,US,2021-01-13 17:25:13,45.5234,-122.6762,48.2,76,75,6.06
333,Duldurga,RU,2021-01-13 17:26:23,50.6761,113.5931,-11.27,84,11,2.13
334,Asau,RO,2021-01-13 17:26:23,46.4333,26.4,32.0,100,90,4.61
335,Linhai,CN,2021-01-13 17:26:23,28.85,121.1167,43.0,50,0,2.21
336,Leshukonskoye,RU,2021-01-13 17:26:23,64.8989,45.7622,-14.26,86,91,3.29
337,Dondo,MZ,2021-01-13 17:26:23,-19.6094,34.7431,84.2,79,75,10.36
338,Salinas,US,2021-01-13 17:26:23,36.6777,-121.6555,53.01,71,1,6.91
339,Olafsvik,IS,2021-01-13 17:26:23,64.8945,-23.7142,40.78,92,100,15.93
340,Buala,SB,2021-01-13 17:26:23,-8.145,159.5921,80.44,79,100,8.01
341,Mezen,RU,2021-01-13 17:26:23,65.8522,44.24,-12.08,86,92,4.79
342,Minab,IR,2021-01-13 17:26:23,27.1467,57.0801,68.0,37,40,6.91
343,Lanzhou,CN,2021-01-13 17:26:23,36.0564,103.7922,28.0,46,0,8.66
344,Codrington,AU,2021-01-13 17:26:23,-38.2667,141.9667,53.01,88,1,6.82
345,Hofn,IS,2021-01-13 17:26:23,64.2539,-15.2082,39.2,93,90,19.57
346,Sorong,ID,2021-01-13 17:26:23,-0.8833,131.25,82.6,80,100,11.43
347,Udimskiy,RU,2021-01-13 17:26:23,61.1417,45.9144,-17.93,89,3,4.25
348,Rocha,UY,2021-01-13 17:26:24,-34.4833,-54.3333,78.35,25,0,12.35
349,Port Moresby,PG,2021-01-13 17:26:02,-9.4431,147.1797,77.0,100,75,6.91
350,Leopold,AU,2021-01-13 17:26:24,-38.1833,144.4667,57.2,100,0,11.5
351,Cilegon,ID,2021-01-13 17:26:24,-6.0174,106.0538,80.6,78,40,5.75
352,Talladega,US,2021-01-13 17:24:26,33.4359,-86.1058,39.2,93,75,4.12
353,Darhan,MN,2021-01-13 17:26:24,49.4867,105.9228,-9.24,87,28,4.05
354,Yar-Sale,RU,2021-01-13 17:26:24,66.8333,70.8333,4.05,90,0,17.36
355,Margate,GB,2021-01-13 17:26:24,51.3813,1.3862,46.0,91,100,4.0
356,Magadan,RU,2021-01-13 17:26:24,59.5667,150.8,-4.36,84,97,3.74
357,Tuy Hoa,VN,2021-01-13 17:26:24,13.0833,109.3,63.77,85,52,6.87
358,Sungairaya,ID,2021-01-13 17:26:24,0.7,108.9,76.24,95,100,8.63
359,Iguape,BR,2021-01-13 17:26:24,-24.7081,-47.5553,80.53,86,63,9.98
360,Ayame,CI,2021-01-13 17:26:25,5.6083,-3.1563,81.5,80,74,3.65
361,Disna,BY,2021-01-13 17:26:25,55.568,28.1971,22.23,97,99,10.67
362,Dhidhdhoo,MV,2021-01-13 17:26:25,6.8833,73.1,79.43,81,100,10.18
363,Vanavara,RU,2021-01-13 17:26:25,60.34,102.2797,-18.98,87,100,9.31
364,Nerchinskiy Zavod,RU,2021-01-13 17:26:25,51.3088,119.61,-25.49,86,70,1.57
365,Diamantino,BR,2021-01-13 17:26:25,-14.4086,-56.4461,94.26,44,66,2.15
366,Praia,CV,2021-01-13 17:26:25,14.9215,-23.5087,77.0,57,75,17.27
367,Saint-Leu,RE,2021-01-13 17:26:25,-21.15,55.2833,80.6,83,75,2.3
368,Bengkulu,ID,2021-01-13 17:26:25,-3.8004,102.2655,75.83,86,100,6.67
369,Locri,IT,2021-01-13 17:26:25,38.2414,16.2623,57.2,67,75,12.66
370,Esperance,AU,2021-01-13 17:26:25,-33.8667,121.9,53.6,71,50,6.91
371,Valparaiso,CL,2021-01-13 17:26:02,-33.0393,-71.6273,69.8,37,0,6.91
372,Tazovskiy,RU,2021-01-13 17:26:25,67.4667,78.7,17.33,98,100,6.29
373,Maubin,MM,2021-01-13 17:26:25,16.7333,95.65,73.4,83,20,2.3
374,Hami,CN,2021-01-13 17:26:25,42.8,93.45,17.37,84,100,3.8
375,Itarema,BR,2021-01-13 17:26:26,-2.9248,-39.9167,87.19,59,79,13.69
376,Ariquemes,BR,2021-01-13 17:26:26,-9.9133,-63.0408,80.2,93,96,2.19
377,Shimoda,JP,2021-01-13 17:26:26,34.6667,138.95,35.01,81,0,20.74
378,Ibiapina,BR,2021-01-13 17:26:26,-3.9233,-40.8894,85.53,45,81,7.11
379,Launceston,AU,2021-01-13 17:26:26,-41.45,147.1667,57.99,82,51,9.22
380,Macas,EC,2021-01-13 17:26:26,-2.3167,-78.1167,75.2,69,75,3.44
381,Matara,LK,2021-01-13 17:26:26,5.9485,80.5353,75.83,89,91,6.6
382,Poum,NC,2021-01-13 17:26:26,-20.2333,164.0167,81.57,81,100,18.05
383,Villa Carlos Paz,AR,2021-01-13 17:26:26,-31.4241,-64.4978,84.0,69,75,10.36
384,Marsa Matruh,EG,2021-01-13 17:26:26,31.3525,27.2453,60.8,59,40,13.8
385,Devils Lake,US,2021-01-13 17:23:59,48.1128,-98.8651,37.0,75,1,4.61
386,Mwanza,TZ,2021-01-13 17:26:26,-2.5167,32.9,75.2,73,75,4.65
387,Tura,IN,2021-01-13 17:26:26,25.5198,90.2201,55.11,40,0,1.81
388,Montepuez,MZ,2021-01-13 17:26:27,-13.1256,38.9997,72.72,95,100,3.98
389,Pinega,RU,2021-01-13 17:26:27,64.7001,43.3936,-16.26,87,47,3.69
390,Verkhoyansk,RU,2021-01-13 17:26:27,67.5447,133.385,-45.56,64,12,1.19
391,Bereda,ES,2021-01-13 17:26:27,43.2686,-7.5406,39.0,75,0,1.99
392,Mount Pleasant,US,2021-01-13 17:23:48,32.7941,-79.8626,55.4,76,90,3.89
393,Singarayakonda,IN,2021-01-13 17:26:27,15.25,80.0333,74.48,84,38,6.44
394,San Cristobal,VE,2021-01-13 17:24:45,7.7669,-72.225,89.6,35,40,16.11
395,Borogontsy,RU,2021-01-13 17:26:27,62.6683,131.1683,-47.65,76,84,2.91
396,Bilma,NE,2021-01-13 17:26:27,18.6853,12.9164,75.54,19,61,10.63
397,Juneau,US,2021-01-13 17:22:02,58.3019,-134.4197,37.4,81,90,6.91
398,Keetmanshoop,NA,2021-01-13 17:26:27,-26.5833,18.1333,75.2,73,92,9.22
399,Chicama,PE,2021-01-13 17:26:27,-7.8447,-79.1469,80.04,57,28,11.72
400,Ajaccio,FR,2021-01-13 17:26:27,42.0,8.9167,50.0,81,75,4.61
401,Bandarbeyla,SO,2021-01-13 17:26:27,9.4942,50.8122,73.96,75,12,25.21
402,Savalou,BJ,2021-01-13 17:26:27,7.9281,1.9756,97.99,10,0,4.47
403,Tarboro,US,2021-01-13 17:26:28,35.8968,-77.5358,51.8,40,1,4.61
404,Nabire,ID,2021-01-13 17:26:28,-3.3667,135.4833,76.55,84,98,2.66
405,Namibe,AO,2021-01-13 17:26:28,-15.1961,12.1522,74.32,71,2,12.93
406,Funtua,NG,2021-01-13 17:26:28,11.5233,7.3081,78.28,16,1,8.12
407,Otradnoye,RU,2021-01-13 17:26:28,59.7775,30.8181,6.8,78,40,15.66
408,Palu,ID,2021-01-13 17:24:41,-0.8917,119.8707,76.93,80,100,1.07
409,Ondangwa,NA,2021-01-13 17:26:28,-17.9167,15.95,89.6,20,99,4.61
410,Westport,US,2021-01-13 17:26:28,41.1415,-73.3579,37.99,65,90,3.44
411,Winfield,US,2021-01-13 17:26:28,37.2398,-96.9956,43.0,75,1,12.66
412,Sakaiminato,JP,2021-01-13 17:26:28,35.55,133.2333,41.0,81,75,8.05
413,Balgazyn,RU,2021-01-13 17:26:28,51.0,95.2,0.27,91,100,0.76
414,Adrar,MR,2021-01-13 17:26:28,20.5022,-10.0711,77.16,17,0,15.1
415,Tandil,AR,2021-01-13 17:26:28,-37.3217,-59.1332,86.0,24,0,1.99
416,Grindavik,IS,2021-01-13 17:26:28,63.8424,-22.4338,39.2,100,75,9.22
417,Kamenka,RU,2021-01-13 17:26:29,51.3223,42.7678,22.23,97,100,27.74
418,Sainte-Marie,RE,2021-01-13 17:26:29,-20.8968,55.5496,78.8,83,90,6.91
419,Ipixuna,BR,2021-01-13 17:26:29,-1.7625,-48.8043,78.8,89,75,9.22
420,Nogliki,RU,2021-01-13 17:26:29,51.8333,143.1667,6.06,94,100,18.07
421,Huallanca,PE,2021-01-13 17:26:29,-9.8993,-76.9417,56.35,54,91,6.38
422,Jiangyou,CN,2021-01-13 17:26:29,31.7667,104.7167,39.11,68,0,2.77
423,Falmouth,GB,2021-01-13 17:26:29,50.1544,-5.0711,50.0,93,90,13.8
424,Coihaique,CL,2021-01-13 17:26:29,-45.5752,-72.0662,64.4,52,75,5.75
425,Gavle,SE,2021-01-13 17:26:29,60.6745,17.1417,28.99,88,100,8.99
426,Staryy Nadym,RU,2021-01-13 17:26:29,65.6118,72.6842,4.55,90,94,18.32
427,Ranchpar,AM,2021-01-13 17:26:29,40.0275,44.367,30.2,86,100,1.14
428,Yaring,TH,2021-01-13 17:26:29,6.8662,101.3689,75.04,87,77,9.71
429,Tougue,GN,2021-01-13 17:26:29,11.4667,-11.6,89.06,12,0,6.78
430,Obo,CF,2021-01-13 17:26:30,5.3998,26.4869,80.74,22,34,2.82
431,Necochea,AR,2021-01-13 17:26:30,-38.5473,-58.7368,73.81,35,0,11.32
432,Tabuk,PH,2021-01-13 17:26:30,17.4189,121.4443,68.25,89,91,3.51
433,San Ramon,US,2021-01-13 17:23:52,37.7799,-121.978,53.01,82,90,3.44
434,Astara,AZ,2021-01-13 17:26:30,38.5,48.6667,50.0,81,90,3.44
435,Petropavlovsk-Kamchatskiy,RU,2021-01-13 17:26:30,53.0452,158.6483,-4.0,59,0,6.71
436,Allapalli,IN,2021-01-13 17:26:30,19.4167,80.0667,66.96,46,91,2.64
437,Dabola,GN,2021-01-13 17:26:30,10.75,-11.1167,93.33,11,0,4.59
438,Sitka,US,2021-01-13 17:26:30,57.0531,-135.33,35.6,93,90,9.22
439,La Palma,US,2021-01-13 17:26:30,33.8464,-118.0467,59.0,50,40,3.78
440,Yima,CN,2021-01-13 17:26:30,34.7381,111.8839,44.01,99,0,3.6
441,Nguruka,TZ,2021-01-13 17:26:30,-5.1092,31.0419,68.67,88,70,1.54
442,Vila Velha,BR,2021-01-13 17:26:31,-20.3297,-40.2925,88.0,62,20,17.27
443,Atherton,GB,2021-01-13 17:26:31,53.5237,-2.4935,42.01,90,100,3.0
444,Plettenberg Bay,ZA,2021-01-13 17:26:31,-34.0527,23.3716,71.87,84,41,19.48
445,Chai Badan,TH,2021-01-13 17:26:31,15.2,101.1333,70.0,64,0,2.68
446,Hobyo,SO,2021-01-13 17:26:31,5.3505,48.5268,76.53,72,4,20.2
447,George Town,MY,2021-01-13 17:26:31,5.4112,100.3354,80.01,83,20,2.3
448,Awbari,LY,2021-01-13 17:26:31,26.5921,12.7805,55.94,35,100,8.14
449,Pangkalanbuun,ID,2021-01-13 17:26:31,-2.6833,111.6167,75.0,97,100,2.59
450,Bull Savanna,JM,2021-01-13 17:26:31,17.8868,-77.5902,80.73,57,84,5.57
451,Batemans Bay,AU,2021-01-13 17:26:31,-35.7167,150.1833,69.01,90,94,4.92
452,Teguise,ES,2021-01-13 17:26:31,29.0605,-13.564,66.2,52,20,10.36
453,Lasa,IT,2021-01-13 17:26:31,46.6166,10.7002,32.0,39,0,2.3
454,Faanui,PF,2021-01-13 17:26:31,-16.4833,-151.75,80.96,77,51,19.06
455,Coffs Harbour,AU,2021-01-13 17:26:32,-30.3,153.1333,68.0,88,30,6.91
456,San Jose De Ocoa,DO,2021-01-13 17:26:32,18.55,-70.5,86.0,66,20,6.91
457,Goderich,CA,2021-01-13 17:26:32,43.7501,-81.7165,33.8,86,100,16.11
458,Kukmor,RU,2021-01-13 17:26:32,56.1855,50.8944,-18.56,88,17,5.68
459,Oyama,JP,2021-01-13 17:26:32,36.3,139.8,44.01,86,40,1.14
460,Comodoro Rivadavia,AR,2021-01-13 17:26:32,-45.8667,-67.5,68.0,56,40,14.97
461,Matagami,CA,2021-01-13 17:26:32,49.7502,-77.6328,28.4,100,90,6.91
462,Meulaboh,ID,2021-01-13 17:26:32,4.1363,96.1285,77.27,82,100,4.32
463,Steamboat Springs,US,2021-01-13 17:22:39,40.485,-106.8317,28.0,73,90,3.44
464,Mouzouras,GR,2021-01-13 17:26:32,35.5333,24.15,55.4,82,75,18.41
465,Araouane,ML,2021-01-13 17:26:33,18.9048,-3.5265,83.16,14,0,8.7
466,Sacramento,US,2021-01-13 17:21:37,38.4666,-121.3177,54.0,71,40,6.91
467,Lima,PE,2021-01-13 17:26:33,-12.0432,-77.0282,73.4,68,0,12.66
468,Ustyuzhna,RU,2021-01-13 17:26:33,58.8394,36.4321,-8.12,90,100,8.5
469,Marquette,US,2021-01-13 17:26:33,46.5333,-87.6335,37.0,73,73,7.18
470,Boende,CD,2021-01-13 17:26:33,-0.2167,20.8667,80.38,67,66,2.71
471,Barreirinha,BR,2021-01-13 17:26:33,-2.7933,-57.07,85.5,73,63,3.29
472,Aklavik,CA,2021-01-13 17:26:33,68.2191,-135.0107,-5.8,77,100,1.14
473,Sept-Iles,CA,2021-01-13 17:26:33,50.2001,-66.3821,26.01,73,91,3.44
474,Oranjemund,NA,2021-01-13 17:26:33,-28.55,16.4333,68.38,76,12,6.69
475,Moose Jaw,CA,2021-01-13 17:25:44,50.4001,-105.5344,37.4,87,100,19.57
476,Bondo,CD,2021-01-13 17:26:33,3.8146,23.6866,81.81,29,6,1.32
477,Karratha,AU,2021-01-13 17:26:33,-20.7377,116.8463,91.63,41,29,10.33
478,Chincha Alta,PE,2021-01-13 17:26:33,-13.4099,-76.1323,75.2,73,0,8.05
479,Sioux Lookout,CA,2021-01-13 17:26:33,50.1001,-91.917,23.0,93,90,2.3
480,Makakilo City,US,2021-01-13 17:24:29,21.3469,-158.0858,75.2,73,20,6.91
481,Half Moon Bay,US,2021-01-13 17:26:34,37.4636,-122.4286,55.0,100,90,3.44
482,Fonte Boa,BR,2021-01-13 17:26:34,-2.4959,-66.2662,83.41,80,77,4.56
483,Homer,US,2021-01-13 17:26:34,59.6425,-151.5483,36.0,86,40,3.22
484,Campo Verde,BR,2021-01-13 17:26:34,-20.4167,-54.0667,69.8,94,75,9.22
485,Teguldet,RU,2021-01-13 17:26:34,57.3064,88.1667,-23.21,86,35,5.48
486,Teknaf,BD,2021-01-13 17:26:34,20.8624,92.3058,65.59,69,0,7.36
487,Aktau,KZ,2021-01-13 17:26:34,43.65,51.2,37.4,70,90,24.61
488,Inhambane,MZ,2021-01-13 17:26:34,-23.865,35.3833,84.0,78,40,5.75
489,Impfondo,CG,2021-01-13 17:26:34,1.6381,18.0667,83.03,48,41,2.68
490,Cariati,IT,2021-01-13 17:26:34,39.4922,16.9594,51.01,100,90,6.91
491,Kjollefjord,NO,2021-01-13 17:26:34,70.9457,27.3465,21.2,68,75,26.46
492,Mangrol,IN,2021-01-13 17:26:34,21.1167,70.1167,70.38,30,35,12.35
493,Korla,CN,2021-01-13 17:26:34,41.7597,86.1469,20.25,80,13,2.68
494,Makhinjauri,GE,2021-01-13 17:26:35,41.6739,41.694,75.2,23,75,18.41
495,Tucupita,VE,2021-01-13 17:26:35,9.0622,-62.051,82.18,67,77,6.98
496,Emerald,AU,2021-01-13 17:26:35,-23.5333,148.1667,71.6,88,0,4.61
497,Port Hedland,AU,2021-01-13 17:26:35,-20.3167,118.5667,84.2,84,0,6.91
498,Dakar,SN,2021-01-13 17:22:59,14.6937,-17.4441,69.8,64,0,13.8
499,Somerset East,ZA,2021-01-13 17:26:35,-32.7217,25.588,71.22,79,48,13.02
500,Havelock,US,2021-01-13 17:26:35,34.8791,-76.9013,52.0,71,20,3.44
501,Bensonville,LR,2021-01-13 17:26:35,6.4461,-10.6125,86.0,74,75,9.22
502,Arbuzynka,UA,2021-01-13 17:26:35,47.9097,31.3196,24.96,95,64,7.47
503,Talisayan,PH,2021-01-13 17:26:35,6.9872,121.9272,78.35,80,100,2.8
504,Turukhansk,RU,2021-01-13 17:26:35,65.8167,87.9833,11.43,96,100,11.25
505,Gazanjyk,TM,2021-01-13 17:26:35,39.2446,55.5154,37.83,77,0,17.29
506,Kalangala,UG,2021-01-13 17:26:35,-0.3089,32.225,74.86,70,64,8.39
507,Alyangula,AU,2021-01-13 17:26:36,-13.8483,136.4192,78.8,100,75,6.98
508,Luganville,VU,2021-01-13 17:26:36,-15.5333,167.1667,78.93,85,100,2.51
509,Namatanai,PG,2021-01-13 17:26:36,-3.6667,152.4333,79.83,79,13,7.58
510,Mount Isa,AU,2021-01-13 17:26:36,-20.7333,139.5,86.0,42,49,9.22
511,Barcelos,PT,2021-01-13 17:26:36,41.5388,-8.6151,48.99,81,0,6.91
512,Coahuayana,MX,2021-01-13 17:26:36,18.7333,-103.6833,75.2,50,75,11.5
513,Khorixas,NA,2021-01-13 17:26:36,-20.3667,14.9667,75.72,61,91,15.66
514,Buchanan,LR,2021-01-13 17:26:36,5.8808,-10.0467,86.0,74,75,9.22
515,Rongcheng,CN,2021-01-13 17:26:36,30.634,117.8517,42.21,63,25,3.42
516,Khandyga,RU,2021-01-13 17:26:36,62.6667,135.6,-47.54,76,76,0.67
517,Dunedin,NZ,2021-01-13 17:26:36,-45.8742,170.5036,59.0,90,20,4.0
518,Carutapera,BR,2021-01-13 17:26:36,-1.195,-46.02,82.71,77,98,8.16
519,Ucluelet,CA,2021-01-13 17:26:36,48.9329,-125.5528,45.0,70,90,8.05
520,Port-Gentil,GA,2021-01-13 17:26:36,-0.7193,8.7815,78.8,83,75,11.5
521,Baruun-Urt,MN,2021-01-13 17:26:36,46.6806,113.2792,-11.65,81,63,4.0
522,Kindersley,CA,2021-01-13 17:26:37,51.4668,-109.1682,37.4,81,75,34.52
523,Karasburg,NA,2021-01-13 17:26:37,-28.0167,18.75,77.99,60,87,19.84
524,Elliot,ZA,2021-01-13 17:26:37,-31.3333,27.85,64.17,90,49,2.35
525,Valle Nacional,MX,2021-01-13 17:26:37,17.7833,-96.3167,69.62,63,92,3.04
526,Samarinda,ID,2021-01-13 17:23:21,-0.5,117.15,74.61,96,98,1.72
527,Nome,US,2021-01-13 17:26:37,64.5011,-165.4064,15.8,86,90,3.0
528,Susanville,US,2021-01-13 17:26:37,40.4163,-120.653,48.2,87,20,4.36
529,Ca Mau,VN,2021-01-13 17:26:37,9.1769,105.15,70.38,82,37,2.98
530,Acarau,BR,2021-01-13 17:26:37,-2.8856,-40.12,86.49,60,77,14.45
531,Warmbad,NA,2021-01-13 17:26:37,-28.45,18.7333,89.51,39,35,18.9
532,Paamiut,GL,2021-01-13 17:26:37,61.994,-49.6678,26.37,97,100,15.08
533,Manado,ID,2021-01-13 17:26:37,1.487,124.8455,75.2,100,20,3.11
534,San Pedro,PH,2021-01-13 17:26:37,14.35,121.0167,77.0,83,75,2.3
535,Yurla,RU,2021-01-13 17:26:37,59.3259,54.3223,-16.91,88,0,2.66
536,Chegutu,ZW,2021-01-13 17:26:38,-18.1302,30.1407,70.23,88,84,3.8
537,Blackpool,GB,2021-01-13 17:26:38,53.8167,-3.05,37.99,100,90,10.36
538,Basco,PH,2021-01-13 17:26:38,20.4487,121.9702,69.93,78,99,23.35
539,Wajir,KE,2021-01-13 17:26:38,1.7471,40.0573,88.27,24,0,7.11
540,Mokhsogollokh,RU,2021-01-13 17:26:38,61.4681,128.9203,-46.75,78,95,1.1
541,Jumla,NP,2021-01-13 17:26:38,29.2747,82.1838,40.66,42,0,3.24
542,Riyadh,SA,2021-01-13 17:24:54,24.6877,46.7219,55.4,22,0,5.75
543,Kabompo,ZM,2021-01-13 17:26:38,-13.5927,24.2008,68.63,94,100,3.51
544,Wukari,NG,2021-01-13 17:26:38,7.85,9.7833,90.57,12,62,4.36
545,Ust-Uda,RU,2021-01-13 17:26:38,54.1742,103.0304,-20.69,86,15,1.99
546,Hastings,GB,2021-01-13 17:26:38,50.8552,0.5729,50.0,88,100,4.0
547,Urumqi,CN,2021-01-13 17:22:06,43.801,87.6005,21.2,73,75,4.47
548,Minas De Oro,HN,2021-01-13 17:26:38,14.8,-87.35,78.8,88,75,4.61
549,Mahibadhoo,MV,2021-01-13 17:26:38,3.7833,72.9667,81.59,78,100,16.17
550,Najran,SA,2021-01-13 17:26:39,17.4924,44.1277,59.0,41,0,6.91
551,Bambous Virieux,MU,2021-01-13 17:26:39,-20.3428,57.7575,78.01,88,40,5.75
552,Sika,GM,2021-01-13 17:26:39,13.3546,-16.345,84.2,37,0,12.66
553,Rimavska Sobota,SK,2021-01-13 17:26:39,48.3828,20.0224,28.0,51,34,1.99
554,Nuuk,GL,2021-01-13 17:24:27,64.1835,-51.7216,26.6,93,90,2.3
555,Aldan,RU,2021-01-13 17:26:39,58.6031,125.3894,-34.78,81,59,1.52
556,Isangel,VU,2021-01-13 17:26:39,-19.55,169.2667,78.87,86,96,9.48
557,Morros,BR,2021-01-13 17:26:39,-9.4467,-46.3003,90.39,46,34,1.07
558,Qarayeri,AZ,2021-01-13 17:26:39,40.7886,46.3066,42.8,87,90,4.61
559,Thornbury,GB,2021-01-13 17:26:39,52.2333,-2.55,48.99,98,99,10.0
560,San Juan,AR,2021-01-13 17:25:56,-31.5375,-68.5364,86.38,31,0,7.85
